232,350,16,14,MO,15,6
231,350,16,24,MO,15,6
219,350,16,34,MO,15,6
227,350,16,44,MO,15,6
236,350,16,54,MO,15,6
228,350,17,4,MO,15,6
235,350,17,14,MO,15,6
246,350,17,24,MO,15,6
260,350,17,34,MO,15,6
258,350,17,44,MO,15,6
265,350,17,54,MO,15,6
271,350,18,4,MO,15,6
279,350,18,14,MO,15,6
278,350,18,24,MO,15,6
258,350,18,34,MO,15,6
272,350,18,45,MO,15,6
286,350,18,56,MO,15,6
292,350,19,6,MO,15,6
299,350,19,16,MO,15,6
304,350,19,26,MO,15,6
308,350,19,36,MO,15,6
315,350,19,46,MO,15,6
305,350,19,56,MO,15,6
293,350,20,6,MO,15,6
296,350,20,16,MO,15,6
291,350,20,26,MO,15,6
285,350,20,36,MO,15,6
268,350,20,46,MO,15,6
242,350,20,56,MO,15,6
229,350,21,6,MO,15,6
217,350,21,16,MO,15,6
191,350,21,26,MO,15,6
166,350,21,36,MO,15,6
144,350,21,46,MO,15,6
112,350,21,56,MO,15,6
65,350,22,6,MO,15,6
43,350,22,16,MO,15,6
42,350,22,26,MO,15,6
42,350,22,36,MO,15,6
42,350,22,46,MO,15,6
42,350,22,56,MO,15,6
42,350,23,6,MO,15,6
42,350,23,16,MO,15,6
42,350,23,26,MO,15,6
42,350,23,36,MO,15,6
42,350,23,46,MO,15,6
42,350,23,56,MO,15,6
42,350,0,6,DI,16,6
42,350,0,17,DI,16,6
42,350,0,27,DI,16,6
42,350,0,37,DI,16,6
42,350,0,47,DI,16,6
42,350,0,57,DI,16,6
0,350,1,7,DI,16,6
0,350,1,17,DI,16,6
0,350,1,27,DI,16,6
0,350,1,37,DI,16,6
0,350,1,47,DI,16,6
0,350,1,57,DI,16,6
0,350,2,7,DI,16,6
0,350,2,17,DI,16,6
0,350,2,27,DI,16,6
0,350,2,37,DI,16,6
0,350,2,47,DI,16,6
0,350,2,57,DI,16,6
0,350,3,7,DI,16,6
0,350,3,17,DI,16,6
0,350,3,27,DI,16,6
0,350,3,37,DI,16,6
0,350,3,47,DI,16,6
0,350,3,57,DI,16,6
0,350,4,7,DI,16,6
0,350,4,17,DI,16,6
0,350,4,27,DI,16,6
0,350,4,37,DI,16,6
0,350,4,47,DI,16,6
0,350,4,57,DI,16,6
0,350,5,7,DI,16,6
0,350,5,17,DI,16,6
0,350,5,27,DI,16,6
0,350,5,37,DI,16,6
0,350,5,47,DI,16,6
0,350,5,57,DI,16,6
0,350,6,7,DI,16,6
0,350,6,17,DI,16,6
0,350,6,27,DI,16,6
0,350,6,37,DI,16,6
0,350,6,47,DI,16,6
0,350,6,58,DI,16,6
0,350,7,8,DI,16,6
0,350,7,18,DI,16,6
0,350,7,28,DI,16,6
8,350,7,38,DI,16,6
8,350,7,48,DI,16,6
8,350,7,58,DI,16,6
9,350,8,8,DI,16,6
9,350,8,18,DI,16,6
9,350,8,28,DI,16,6
9,350,8,38,DI,16,6
9,350,8,48,DI,16,6
10,350,8,58,DI,16,6
37,350,9,8,DI,16,6
50,350,9,19,DI,16,6
62,350,9,29,DI,16,6
72,350,9,39,DI,16,6
74,350,9,49,DI,16,6
78,350,9,59,DI,16,6
86,350,10,9,DI,16,6
94,350,10,19,DI,16,6
105,350,10,29,DI,16,6
116,350,10,39,DI,16,6
121,350,10,49,DI,16,6
123,350,10,59,DI,16,6
122,350,11,9,DI,16,6
123,350,11,19,DI,16,6
119,350,11,29,DI,16,6
116,350,11,39,DI,16,6
115,350,11,49,DI,16,6
119,350,11,59,DI,16,6
120,350,12,9,DI,16,6
119,350,12,19,DI,16,6
115,350,12,29,DI,16,6
113,350,12,39,DI,16,6
109,350,12,49,DI,16,6
108,350,12,59,DI,16,6
117,350,13,9,DI,16,6
115,350,13,19,DI,16,6
121,350,13,29,DI,16,6
124,350,13,39,DI,16,6
128,350,13,50,DI,16,6
137,350,14,0,DI,16,6
147,350,14,10,DI,16,6
152,350,14,20,DI,16,6
162,350,14,30,DI,16,6
162,350,14,40,DI,16,6
168,350,14,50,DI,16,6
175,350,15,0,DI,16,6
185,350,15,10,DI,16,6
186,350,15,20,DI,16,6
195,350,15,30,DI,16,6
197,350,15,40,DI,16,6
201,350,15,50,DI,16,6
203,350,16,0,DI,16,6
218,350,16,10,DI,16,6
232,350,16,20,DI,16,6
240,350,16,30,DI,16,6
249,350,16,40,DI,16,6
251,350,16,50,DI,16,6
254,350,17,0,DI,16,6
271,350,17,10,DI,16,6
281,350,17,20,DI,16,6
302,350,17,30,DI,16,6
316,350,17,40,DI,16,6
330,350,17,50,DI,16,6
343,350,18,0,DI,16,6
342,350,18,10,DI,16,6
336,350,18,20,DI,16,6
348,350,18,30,DI,16,6
350,350,18,40,DI,16,6
350,350,18,51,DI,16,6
352,350,19,1,DI,16,6
351,350,19,12,DI,16,6
345,350,19,22,DI,16,6
337,350,19,32,DI,16,6
345,350,19,42,DI,16,6
348,350,19,52,DI,16,6
346,350,20,2,DI,16,6
333,350,20,12,DI,16,6
335,350,20,22,DI,16,6
322,350,20,32,DI,16,6
315,350,20,42,DI,16,6
291,350,20,52,DI,16,6
264,350,21,2,DI,16,6
256,350,21,12,DI,16,6
242,350,21,22,DI,16,6
221,350,21,32,DI,16,6
200,350,21,42,DI,16,6
166,350,21,52,DI,16,6
126,350,22,2,DI,16,6
98,350,22,12,DI,16,6
79,350,22,22,DI,16,6
77,350,22,32,DI,16,6
77,350,22,42,DI,16,6
77,350,22,52,DI,16,6
77,350,23,2,DI,16,6
77,350,23,12,DI,16,6
77,350,23,22,DI,16,6
77,350,23,32,DI,16,6
77,350,23,42,DI,16,6
77,350,23,52,DI,16,6
77,350,0,2,MI,17,6
77,350,0,12,MI,17,6
77,350,0,23,MI,17,6
77,350,0,33,MI,17,6
77,350,0,43,MI,17,6
77,350,0,53,MI,17,6
0,350,1,3,MI,17,6
0,350,1,13,MI,17,6
0,350,1,23,MI,17,6
0,350,1,33,MI,17,6
0,350,1,43,MI,17,6
0,350,1,53,MI,17,6
0,350,2,3,MI,17,6
0,350,2,13,MI,17,6
0,350,2,23,MI,17,6
0,350,2,33,MI,17,6
0,350,2,43,MI,17,6
0,350,2,53,MI,17,6
0,350,3,4,MI,17,6
0,350,3,14,MI,17,6
0,350,3,24,MI,17,6
0,350,3,34,MI,17,6
0,350,3,44,MI,17,6
0,350,3,54,MI,17,6
0,350,4,4,MI,17,6
0,350,4,14,MI,17,6
0,350,4,24,MI,17,6
0,350,4,34,MI,17,6
0,350,4,44,MI,17,6
0,350,4,54,MI,17,6
0,350,5,4,MI,17,6
0,350,5,14,MI,17,6
0,350,5,24,MI,17,6
0,350,5,34,MI,17,6
0,350,5,44,MI,17,6
0,350,5,54,MI,17,6
0,350,6,4,MI,17,6
0,350,6,14,MI,17,6
0,350,6,24,MI,17,6
0,350,6,34,MI,17,6
0,350,6,44,MI,17,6
0,350,6,54,MI,17,6
0,350,7,4,MI,17,6
0,350,7,14,MI,17,6
0,350,7,24,MI,17,6
0,350,7,34,MI,17,6
0,350,7,44,MI,17,6
0,350,7,54,MI,17,6
0,350,8,4,MI,17,6
0,350,8,14,MI,17,6
0,350,8,24,MI,17,6
0,350,8,34,MI,17,6
0,350,8,44,MI,17,6
0,350,8,54,MI,17,6
11,350,9,4,MI,17,6
24,350,9,14,MI,17,6
31,350,9,25,MI,17,6
43,350,9,35,MI,17,6
52,350,9,45,MI,17,6
60,350,9,55,MI,17,6
68,350,10,5,MI,17,6
81,350,10,15,MI,17,6
90,350,10,25,MI,17,6
98,350,10,35,MI,17,6
105,350,10,45,MI,17,6
105,350,10,55,MI,17,6
108,350,11,5,MI,17,6
105,350,11,15,MI,17,6
100,350,11,25,MI,17,6
99,350,11,35,MI,17,6
99,350,11,45,MI,17,6
95,350,11,55,MI,17,6
98,350,12,5,MI,17,6
93,350,12,15,MI,17,6
91,350,12,25,MI,17,6
95,350,12,35,MI,17,6
101,350,12,45,MI,17,6
97,350,12,55,MI,17,6
97,350,13,5,MI,17,6
99,350,13,15,MI,17,6
98,350,13,25,MI,17,6
102,350,13,35,MI,17,6
106,350,13,45,MI,17,6
112,350,13,55,MI,17,6
120,350,14,5,MI,17,6
128,350,14,15,MI,17,6
139,350,14,25,MI,17,6
145,350,14,35,MI,17,6
155,350,14,45,MI,17,6
161,350,14,55,MI,17,6
165,350,15,5,MI,17,6
172,350,15,15,MI,17,6
173,350,15,25,MI,17,6
179,350,15,35,MI,17,6
191,350,15,46,MI,17,6
197,350,15,56,MI,17,6
209,350,16,6,MI,17,6
214,350,16,16,MI,17,6
226,350,16,26,MI,17,6
227,350,16,36,MI,17,6
232,350,16,46,MI,17,6
234,350,16,56,MI,17,6
252,350,17,6,MI,17,6
262,350,17,16,MI,17,6
270,350,17,26,MI,17,6
280,350,17,36,MI,17,6
293,350,17,46,MI,17,6
303,350,17,56,MI,17,6
322,350,18,6,MI,17,6
328,350,18,16,MI,17,6
343,350,18,26,MI,17,6
350,350,18,36,MI,17,6
350,350,18,46,MI,17,6
349,350,18,56,MI,17,6
346,350,19,7,MI,17,6
348,350,19,17,MI,17,6
348,350,19,27,MI,17,6
336,350,19,37,MI,17,6
342,350,19,47,MI,17,6
334,350,19,57,MI,17,6
324,350,20,7,MI,17,6
310,350,20,17,MI,17,6
287,350,20,27,MI,17,6
275,350,20,37,MI,17,6
260,350,20,47,MI,17,6
247,350,20,57,MI,17,6
234,350,21,7,MI,17,6
212,350,21,17,MI,17,6
197,350,21,27,MI,17,6
179,350,21,37,MI,17,6
153,350,21,47,MI,17,6
116,350,21,57,MI,17,6
96,350,22,7,MI,17,6
80,350,22,17,MI,17,6
76,350,22,27,MI,17,6
76,350,22,37,MI,17,6
76,350,22,47,MI,17,6
76,350,22,57,MI,17,6
76,350,23,7,MI,17,6
76,350,23,17,MI,17,6
76,350,23,27,MI,17,6
76,350,23,37,MI,17,6
76,350,23,47,MI,17,6
76,350,23,57,MI,17,6
76,350,0,7,DO,18,6
76,350,0,17,DO,18,6
76,350,0,27,DO,18,6
76,350,0,37,DO,18,6
76,350,0,47,DO,18,6
76,350,0,58,DO,18,6
0,350,1,8,DO,18,6
0,350,1,18,DO,18,6
0,350,1,28,DO,18,6
0,350,1,38,DO,18,6
0,350,1,48,DO,18,6
0,350,1,58,DO,18,6
0,350,2,8,DO,18,6
0,350,2,18,DO,18,6
0,350,2,28,DO,18,6
0,350,2,38,DO,18,6
0,350,2,48,DO,18,6
0,350,2,58,DO,18,6
0,350,3,8,DO,18,6
0,350,3,18,DO,18,6
0,350,3,28,DO,18,6
0,350,3,38,DO,18,6
0,350,3,48,DO,18,6
0,350,3,58,DO,18,6
0,350,4,8,DO,18,6
0,350,4,18,DO,18,6
0,350,4,28,DO,18,6
0,350,4,38,DO,18,6
0,350,4,48,DO,18,6
0,350,4,58,DO,18,6
0,350,5,8,DO,18,6
0,350,5,18,DO,18,6
0,350,5,28,DO,18,6
0,350,5,38,DO,18,6
0,350,5,48,DO,18,6
0,350,5,58,DO,18,6
0,350,6,8,DO,18,6
0,350,6,18,DO,18,6
0,350,6,28,DO,18,6
0,350,6,38,DO,18,6
0,350,6,48,DO,18,6
0,350,6,58,DO,18,6
0,350,7,8,DO,18,6
0,350,7,19,DO,18,6
0,350,7,29,DO,18,6
5,350,7,39,DO,18,6
5,350,7,49,DO,18,6
6,350,7,59,DO,18,6
8,350,8,9,DO,18,6
8,350,8,19,DO,18,6
8,350,8,29,DO,18,6
8,350,8,39,DO,18,6
8,350,8,49,DO,18,6
8,350,8,59,DO,18,6
34,350,9,9,DO,18,6
42,350,9,19,DO,18,6
49,350,9,29,DO,18,6
57,350,9,39,DO,18,6
73,350,9,49,DO,18,6
81,350,9,59,DO,18,6
84,350,10,9,DO,18,6
90,350,10,19,DO,18,6
95,350,10,29,DO,18,6
111,350,10,39,DO,18,6
114,350,10,49,DO,18,6
116,350,10,59,DO,18,6
115,350,11,9,DO,18,6
117,350,11,19,DO,18,6
111,350,11,29,DO,18,6
111,350,11,39,DO,18,6
112,350,11,49,DO,18,6
113,350,11,59,DO,18,6
116,350,12,9,DO,18,6
115,350,12,19,DO,18,6
114,350,12,29,DO,18,6
118,350,12,40,DO,18,6
112,350,12,50,DO,18,6
111,350,13,0,DO,18,6
113,350,13,10,DO,18,6
120,350,13,20,DO,18,6
117,350,13,30,DO,18,6
128,350,13,40,DO,18,6
134,350,13,50,DO,18,6
136,350,14,0,DO,18,6
159,350,14,10,DO,18,6
162,350,14,20,DO,18,6
167,350,14,30,DO,18,6
173,350,14,40,DO,18,6
176,350,14,50,DO,18,6
188,350,15,0,DO,18,6
192,350,15,10,DO,18,6
188,350,15,20,DO,18,6
192,350,15,30,DO,18,6
192,350,15,40,DO,18,6
195,350,15,50,DO,18,6
198,350,16,0,DO,18,6
203,350,16,10,DO,18,6
205,350,16,20,DO,18,6
220,350,16,30,DO,18,6
223,350,16,40,DO,18,6
217,350,16,50,DO,18,6
237,350,17,0,DO,18,6
253,350,17,10,DO,18,6
264,350,17,20,DO,18,6
279,350,17,30,DO,18,6
283,350,17,40,DO,18,6
304,350,17,50,DO,18,6
323,350,18,0,DO,18,6
337,350,18,10,DO,18,6
345,350,18,21,DO,18,6
341,350,18,31,DO,18,6
347,350,18,41,DO,18,6
348,350,18,51,DO,18,6
348,350,19,1,DO,18,6
345,350,19,11,DO,18,6
350,350,19,21,DO,18,6
345,350,19,32,DO,18,6
345,350,19,42,DO,18,6
345,350,19,52,DO,18,6
350,350,20,2,DO,18,6
329,350,20,12,DO,18,6
324,350,20,22,DO,18,6
308,350,20,32,DO,18,6
286,350,20,42,DO,18,6
262,350,20,52,DO,18,6
238,350,21,2,DO,18,6
225,350,21,12,DO,18,6
223,350,21,22,DO,18,6
201,350,21,32,DO,18,6
189,350,21,42,DO,18,6
178,350,21,52,DO,18,6
155,350,22,2,DO,18,6
126,350,22,12,DO,18,6
112,350,22,22,DO,18,6
111,350,22,32,DO,18,6
111,350,22,42,DO,18,6
111,350,22,52,DO,18,6
111,350,23,2,DO,18,6
111,350,23,12,DO,18,6
111,350,23,22,DO,18,6
111,350,23,32,DO,18,6
111,350,23,42,DO,18,6
111,350,23,52,DO,18,6
111,350,0,2,FR,19,6
111,350,0,12,FR,19,6
111,350,0,22,FR,19,6
111,350,0,32,FR,19,6
111,350,0,42,FR,19,6
111,350,0,52,FR,19,6
0,350,1,2,FR,19,6
0,350,1,12,FR,19,6
0,350,1,22,FR,19,6
0,350,1,32,FR,19,6
0,350,1,42,FR,19,6
0,350,1,52,FR,19,6
0,350,2,2,FR,19,6
0,350,2,12,FR,19,6
0,350,2,22,FR,19,6
0,350,2,32,FR,19,6
0,350,2,42,FR,19,6
0,350,2,52,FR,19,6
0,350,3,2,FR,19,6
0,350,3,12,FR,19,6
0,350,3,22,FR,19,6
0,350,3,33,FR,19,6
0,350,3,43,FR,19,6
0,350,3,53,FR,19,6
0,350,4,3,FR,19,6
0,350,4,13,FR,19,6
0,350,4,23,FR,19,6
0,350,4,33,FR,19,6
0,350,4,43,FR,19,6
0,350,4,53,FR,19,6
0,350,5,3,FR,19,6
0,350,5,13,FR,19,6
0,350,5,23,FR,19,6
0,350,5,33,FR,19,6
0,350,5,43,FR,19,6
0,350,5,53,FR,19,6
0,350,6,3,FR,19,6
0,350,6,13,FR,19,6
0,350,6,23,FR,19,6
0,350,6,33,FR,19,6
0,350,6,43,FR,19,6
0,350,6,53,FR,19,6
0,350,7,3,FR,19,6
0,350,7,13,FR,19,6
0,350,7,23,FR,19,6
0,350,7,33,FR,19,6
0,350,7,43,FR,19,6
0,350,7,53,FR,19,6
0,350,8,3,FR,19,6
0,350,8,14,FR,19,6
0,350,8,24,FR,19,6
0,350,8,34,FR,19,6
0,350,8,44,FR,19,6
0,350,8,54,FR,19,6
25,350,9,4,FR,19,6
50,350,9,14,FR,19,6
60,350,9,24,FR,19,6
70,350,9,34,FR,19,6
85,350,9,44,FR,19,6
108,350,9,54,FR,19,6
124,350,10,4,FR,19,6
128,350,10,14,FR,19,6
138,350,10,24,FR,19,6
157,350,10,34,FR,19,6
156,350,10,44,FR,19,6
162,350,10,54,FR,19,6
172,350,11,4,FR,19,6
176,350,11,14,FR,19,6
174,350,11,24,FR,19,6
162,350,11,34,FR,19,6
174,350,11,44,FR,19,6
177,350,11,54,FR,19,6
180,350,12,4,FR,19,6
173,350,12,14,FR,19,6
171,350,12,24,FR,19,6
160,350,12,34,FR,19,6
156,350,12,44,FR,19,6
146,350,12,54,FR,19,6
157,350,13,4,FR,19,6
163,350,13,14,FR,19,6
184,350,13,24,FR,19,6
188,350,13,34,FR,19,6
191,350,13,44,FR,19,6
196,350,13,54,FR,19,6
208,350,14,4,FR,19,6
213,350,14,14,FR,19,6
229,350,14,25,FR,19,6
232,350,14,35,FR,19,6
242,350,14,45,FR,19,6
251,350,14,55,FR,19,6
269,350,15,5,FR,19,6
270,350,15,15,FR,19,6
274,350,15,25,FR,19,6
290,350,15,35,FR,19,6
266,350,15,45,FR,19,6
267,350,15,55,FR,19,6
261,350,16,5,FR,19,6
278,350,16,15,FR,19,6
284,350,16,25,FR,19,6
297,350,16,35,FR,19,6
307,350,16,45,FR,19,6
307,350,16,55,FR,19,6
301,350,17,5,FR,19,6
310,350,17,15,FR,19,6
309,350,17,25,FR,19,6
298,350,17,35,FR,19,6
283,350,17,45,FR,19,6
283,350,17,55,FR,19,6
289,350,18,5,FR,19,6
286,350,18,15,FR,19,6
264,350,18,25,FR,19,6
258,350,18,35,FR,19,6
254,350,18,45,FR,19,6
250,350,18,56,FR,19,6
241,350,19,6,FR,19,6
232,350,19,16,FR,19,6
223,350,19,26,FR,19,6
218,350,19,36,FR,19,6
209,350,19,46,FR,19,6
218,350,19,56,FR,19,6
214,350,20,6,FR,19,6
211,350,20,16,FR,19,6
206,350,20,26,FR,19,6
194,350,20,36,FR,19,6
190,350,20,46,FR,19,6
186,350,20,56,FR,19,6
176,350,21,6,FR,19,6
167,350,21,16,FR,19,6
151,350,21,26,FR,19,6
141,350,21,36,FR,19,6
131,350,21,46,FR,19,6
109,350,21,56,FR,19,6
89,350,22,6,FR,19,6
78,350,22,16,FR,19,6
74,350,22,26,FR,19,6
74,350,22,37,FR,19,6
74,350,22,47,FR,19,6
74,350,22,57,FR,19,6
74,350,23,7,FR,19,6
74,350,23,17,FR,19,6
74,350,23,27,FR,19,6
74,350,23,37,FR,19,6
74,350,23,47,FR,19,6
74,350,23,57,FR,19,6
74,350,0,7,SA,20,6
74,350,0,17,SA,20,6
74,350,0,27,SA,20,6
74,350,0,37,SA,20,6
74,350,0,47,SA,20,6
74,350,0,57,SA,20,6
0,350,1,7,SA,20,6
0,350,1,17,SA,20,6
0,350,1,27,SA,20,6
0,350,1,37,SA,20,6
0,350,1,47,SA,20,6
0,350,1,57,SA,20,6
0,350,2,7,SA,20,6
0,350,2,17,SA,20,6
0,350,2,27,SA,20,6
0,350,2,37,SA,20,6
0,350,2,47,SA,20,6
0,350,2,57,SA,20,6
0,350,3,7,SA,20,6
0,350,3,17,SA,20,6
0,350,3,27,SA,20,6
0,350,3,37,SA,20,6
0,350,3,47,SA,20,6
0,350,3,57,SA,20,6
0,350,4,7,SA,20,6
0,350,4,17,SA,20,6
0,350,4,27,SA,20,6
0,350,4,37,SA,20,6
0,350,4,47,SA,20,6
0,350,4,58,SA,20,6
0,350,5,8,SA,20,6
0,350,5,18,SA,20,6
0,350,5,28,SA,20,6
0,350,5,38,SA,20,6
0,350,5,48,SA,20,6
0,350,5,58,SA,20,6
0,350,6,8,SA,20,6
0,350,6,18,SA,20,6
0,350,6,28,SA,20,6
0,350,6,38,SA,20,6
0,350,6,48,SA,20,6
0,350,6,58,SA,20,6
0,350,7,8,SA,20,6
0,350,7,18,SA,20,6
0,350,7,28,SA,20,6
0,350,7,38,SA,20,6
0,350,7,48,SA,20,6
0,350,7,58,SA,20,6
0,350,8,8,SA,20,6
0,350,8,18,SA,20,6
0,350,8,28,SA,20,6
0,350,8,38,SA,20,6
0,350,8,49,SA,20,6
0,350,8,59,SA,20,6
30,350,9,9,SA,20,6
63,350,9,19,SA,20,6
81,350,9,29,SA,20,6
99,350,9,39,SA,20,6
107,350,9,49,SA,20,6
115,350,9,59,SA,20,6
144,350,10,9,SA,20,6
162,350,10,19,SA,20,6
180,350,10,29,SA,20,6
198,350,10,39,SA,20,6
203,350,10,49,SA,20,6
202,350,10,59,SA,20,6
206,350,11,9,SA,20,6
218,350,11,19,SA,20,6
217,350,11,29,SA,20,6
223,350,11,39,SA,20,6
222,350,11,49,SA,20,6
216,350,11,59,SA,20,6
209,350,12,9,SA,20,6
196,350,12,19,SA,20,6
